"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","30752"
"Cow Dung","117127"
"Electricity","1496"
"Kerosene","8948"
"LP Gas","157904"
"Not stated","4138"
"Others","6432"
"Wood/Firewood","664953"
"Total","991750"
