"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","541723"
"Male","541723"
"Children (0-4)",""
"Female","206299"
"Male","206299"
"Elderely (60+)",""
"Female","196518"
"Male","196518"
"Working population (15-59)",""
"Female","1214322"
"Male","1214322"
"Youth (15-24)",""
"Female","417278"
"Male","417278"
