"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6939"
"Cow Dung","257"
"Electricity","14"
"Kerosene","467"
"LP Gas","6353"
"Not stated","586"
"Others","149"
"Wood/Firewood","67369"
"Total","82134"
