"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","11"
"Cow Dung","138"
"Electricity","2"
"Kerosene","49"
"LP Gas","22"
"Not stated","8"
"Others","0"
"Wood/Firewood","5949"
"Total","6179"
