"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","2510"
"Christianity","40"
"Hindu","40807"
"Islam","35"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","43401"
