"Population by Religion","Number"
"Bahai","50"
"Bon","15"
"Buddism","4361"
"Christianity","994"
"Hindu","66930"
"Islam","1341"
"Jainism","7"
"Kirat","5018"
"Prakriti","1780"
"Sikhism","0"
"Undefined","125"
"Total","80621"
