"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1568"
"Cow Dung","371"
"Electricity Fuel","10"
"KeroseneFuel","230"
"LP Gas","5057"
"Not Sated about Fuel","98"
"OthersFuel","51"
"Wood/FireWood","11225"
"Total","18610"
