"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","10"
"LP Gas","9"
"Not Sated about Fuel","14"
"OthersFuel","0"
"Wood/FireWood","2158"
"Total","2192"
