"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2645"
"Christianity","114"
"Hindu","3906"
"Islam","1"
"Jainism","0"
"Kirat","3811"
"Prakriti","4"
"Sikhism","0"
"Undefined","11"
"Total","10492"
