"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2733"
"Christianity","865"
"Hindu","3235"
"Islam","0"
"Jainism","0"
"Kirat","6580"
"Prakriti","1"
"Sikhism","0"
"Undefined","6"
"Total","13420"
