"Population by Religion","Number"
"Bahai","0"
"Bon","2"
"Buddism","2997"
"Christianity","205"
"Hindu","8596"
"Islam","0"
"Jainism","0"
"Kirat","1978"
"Prakriti","754"
"Sikhism","0"
"Undefined","35"
"Total","14567"
