"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","2"
"Electricity Fuel","0"
"KeroseneFuel","7"
"LP Gas","0"
"Not Sated about Fuel","19"
"OthersFuel","0"
"Wood/FireWood","2674"
"Total","2703"
