"Population by Religion","Number"
"Bahai","1"
"Bon","180"
"Buddism","1331"
"Christianity","64"
"Hindu","15676"
"Islam","57"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","33"
"Total","17343"
