"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","82"
"Christianity","0"
"Hindu","17305"
"Islam","1898"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","84"
"Total","19369"
