"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","17"
"Cow Dung","0"
"Electricity","0"
"Kerosene","7"
"LP Gas","55"
"Not stated","7"
"Others","1"
"Wood/Firewood","4992"
"Total","5079"
