"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","6667"
"Electricity","2"
"Kerosene","48"
"LP Gas","92"
"Not stated","186"
"Others","65"
"Wood/Firewood","1603"
"Total","8671"
