"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","42"
"Christianity","2"
"Hindu","30056"
"Islam","2756"
"Jainism","0"
"Kirat","20"
"Prakriti","1"
"Sikhism","0"
"Undefined","388"
"Total","33265"
