"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","11"
"Electricity","0"
"Kerosene","17"
"LP Gas","4"
"Not stated","4"
"Others","2"
"Wood/Firewood","3236"
"Total","3280"
