"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2"
"Cow Dung","11"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","4"
"Not Sated about Fuel","7"
"OthersFuel","0"
"Wood/FireWood","3582"
"Total","3609"
