"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","5"
"Cow Dung","2048"
"Electricity","0"
"Kerosene","22"
"LP Gas","2"
"Not stated","26"
"Others","3"
"Wood/Firewood","869"
"Total","2975"
