"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1266"
"Cow Dung","38"
"Electricity","0"
"Kerosene","39"
"LP Gas","388"
"Not stated","18"
"Others","7"
"Wood/Firewood","7204"
"Total","8960"
