"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","10069"
"Christianity","753"
"Hindu","499438"
"Islam","87033"
"Jainism","116"
"Kirat","2571"
"Prakriti","24"
"Sikhism","130"
"Undefined","882"
"Total","601017"
