"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","0"
"Electricity Fuel","5"
"KeroseneFuel","68"
"LP Gas","1165"
"Not Sated about Fuel","19"
"OthersFuel","7"
"Wood/FireWood","2919"
"Total","4183"
