"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","9124"
"Christianity","404"
"Hindu","7149"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","82"
"Sikhism","0"
"Undefined","12"
"Total","16772"
