"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","14"
"Cow Dung","784"
"Electricity Fuel","0"
"KeroseneFuel","76"
"LP Gas","62"
"Not Sated about Fuel","98"
"OthersFuel","4"
"Wood/FireWood","5999"
"Total","7037"
