"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2158"
"Christianity","93"
"Hindu","30712"
"Islam","3137"
"Jainism","0"
"Kirat","99"
"Prakriti","6"
"Sikhism","0"
"Undefined","133"
"Total","36338"
