"Population by Religion","Number"
"Bahai","479"
"Bon","0"
"Buddism","27303"
"Christianity","27806"
"Hindu","2481805"
"Islam","5961"
"Jainism","23"
"Kirat","128"
"Prakriti","5685"
"Sikhism","45"
"Undefined","3282"
"Total","2552517"
