"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","12"
"Cow Dung","12"
"Electricity","0"
"Kerosene","7"
"LP Gas","0"
"Not stated","23"
"Others","0"
"Wood/Firewood","4580"
"Total","4634"
