"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","514"
"Cow Dung","16"
"Electricity","5"
"Kerosene","72"
"LP Gas","1152"
"Not stated","52"
"Others","8"
"Wood/Firewood","11392"
"Total","13211"
