"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","0"
"Cow Dung","0"
"Electricity","5"
"Kerosene","68"
"LP Gas","1165"
"Not stated","19"
"Others","7"
"Wood/Firewood","2919"
"Total","4183"
