"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","196"
"Cow Dung","134"
"Electricity Fuel","12"
"KeroseneFuel","330"
"LP Gas","2368"
"Not Sated about Fuel","140"
"OthersFuel","80"
"Wood/FireWood","37916"
"Total","41176"
