"Population by Religion","Number"
"Bahai","9"
"Bon","35"
"Buddism","22383"
"Christianity","3036"
"Hindu","65810"
"Islam","55"
"Jainism","5"
"Kirat","99809"
"Prakriti","250"
"Sikhism","0"
"Undefined","425"
"Total","191817"
