"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","5792"
"Christianity","634"
"Hindu","13934"
"Islam","8"
"Jainism","0"
"Kirat","2913"
"Prakriti","166"
"Sikhism","0"
"Undefined","34"
"Total","23481"
