"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","467"
"Christianity","33"
"Hindu","21498"
"Islam","27"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","20"
"Total","22047"
