"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2044"
"Cow Dung","3963"
"Electricity","41"
"Kerosene","844"
"LP Gas","19473"
"Not stated","544"
"Others","133"
"Wood/Firewood","67651"
"Total","94693"
