"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","26348"
"Christianity","3871"
"Hindu","191216"
"Islam","216"
"Jainism","0"
"Kirat","4"
"Prakriti","1490"
"Sikhism","0"
"Undefined","1360"
"Total","224506"
