"Population by Religion","Number"
"Bahai","10"
"Bon","48"
"Buddism","75509"
"Christianity","19682"
"Hindu","472103"
"Islam","6741"
"Jainism","5"
"Kirat","225"
"Prakriti","3765"
"Sikhism","7"
"Undefined","1889"
"Total","579984"
