"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","16"
"Cow Dung","1930"
"Electricity","0"
"Kerosene","29"
"LP Gas","65"
"Not stated","4"
"Others","52"
"Wood/Firewood","2765"
"Total","4861"
