"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","8"
"Electricity Fuel","1"
"KeroseneFuel","33"
"LP Gas","1"
"Not Sated about Fuel","26"
"OthersFuel","0"
"Wood/FireWood","6318"
"Total","6390"
