"Population by Religion","Number"
"Bahai","139"
"Bon","1106"
"Buddism","139224"
"Christianity","42306"
"Hindu","3993748"
"Islam","312314"
"Jainism","90"
"Kirat","837"
"Prakriti","2861"
"Sikhism","80"
"Undefined","6567"
"Total","4499272"
