"Population by Religion","Number"
"Bahai","1"
"Bon","4"
"Buddism","42254"
"Christianity","2331"
"Hindu","67826"
"Islam","41"
"Jainism","70"
"Kirat","45643"
"Prakriti","169"
"Sikhism","0"
"Undefined","403"
"Total","158742"
