"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","29"
"Cow Dung","0"
"Electricity Fuel","2"
"KeroseneFuel","1"
"LP Gas","63"
"Not Sated about Fuel","9"
"OthersFuel","2"
"Wood/FireWood","3378"
"Total","3484"
