"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","752"
"Christianity","61"
"Hindu","17377"
"Islam","461"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","18657"
