"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3813"
"Christianity","165"
"Hindu","10828"
"Islam","3"
"Jainism","0"
"Kirat","6743"
"Prakriti","137"
"Sikhism","0"
"Undefined","58"
"Total","21747"
