"Population by Religion","Number"
"Bahai","8"
"Bon","37"
"Buddism","191603"
"Christianity","20354"
"Hindu","202912"
"Islam","1787"
"Jainism","3"
"Kirat","198"
"Prakriti","2767"
"Sikhism","0"
"Undefined","808"
"Total","420477"
