"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","2"
"Electricity Fuel","1"
"KeroseneFuel","3"
"LP Gas","0"
"Not Sated about Fuel","19"
"OthersFuel","1"
"Wood/FireWood","3556"
"Total","3585"
