"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2398"
"Christianity","142"
"Hindu","39993"
"Islam","2612"
"Jainism","0"
"Kirat","5"
"Prakriti","195"
"Sikhism","1"
"Undefined","239"
"Total","45585"
