"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","8"
"Cow Dung","1851"
"Electricity Fuel","0"
"KeroseneFuel","52"
"LP Gas","108"
"Not Sated about Fuel","105"
"OthersFuel","2"
"Wood/FireWood","6589"
"Total","8715"
