"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","3"
"Electricity Fuel","1"
"KeroseneFuel","6"
"LP Gas","13"
"Not Sated about Fuel","25"
"OthersFuel","1"
"Wood/FireWood","3820"
"Total","3869"
