"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3810"
"Christianity","953"
"Hindu","12821"
"Islam","1"
"Jainism","0"
"Kirat","16"
"Prakriti","28"
"Sikhism","0"
"Undefined","17"
"Total","17647"
