"Population by Religion","Number"
"Bahai","386"
"Bon","860"
"Buddism","417379"
"Christianity","78011"
"Hindu","3021679"
"Islam","162589"
"Jainism","1711"
"Kirat","777171"
"Prakriti","60287"
"Sikhism","163"
"Undefined","14707"
"Total","4534943"
