"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","30752"
"Cow Dung","117127"
"Electricity Fuel","1496"
"KeroseneFuel","8948"
"LP Gas","157904"
"Not Sated about Fuel","4138"
"OthersFuel","6432"
"Wood/FireWood","664953"
"Total","991750"
