"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","28753"
"Christianity","2343"
"Hindu","42575"
"Islam","13"
"Jainism","0"
"Kirat","31940"
"Prakriti","65"
"Sikhism","0"
"Undefined","197"
"Total","105886"
