"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","444"
"Cow Dung","0"
"Electricity","0"
"Kerosene","9"
"LP Gas","294"
"Not stated","27"
"Others","0"
"Wood/Firewood","4738"
"Total","5512"
