"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","939"
"Cow Dung","12"
"Electricity Fuel","14"
"KeroseneFuel","50"
"LP Gas","4185"
"Not Sated about Fuel","40"
"OthersFuel","10"
"Wood/FireWood","5172"
"Total","10422"
