"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","842"
"Christianity","11"
"Hindu","9312"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","182"
"Sikhism","0"
"Undefined","0"
"Total","10347"
