"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","16"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","12"
"LP Gas","115"
"Not Sated about Fuel","26"
"OthersFuel","0"
"Wood/FireWood","3219"
"Total","3388"
