"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","3720"
"Christianity","313"
"Hindu","6459"
"Islam","3"
"Jainism","2"
"Kirat","14036"
"Prakriti","13"
"Sikhism","0"
"Undefined","108"
"Total","24656"
