"Population by Religion","Number"
"Bahai","9"
"Bon","0"
"Buddism","1342"
"Christianity","239"
"Hindu","25870"
"Islam","54"
"Jainism","0"
"Kirat","0"
"Prakriti","29"
"Sikhism","0"
"Undefined","12"
"Total","27555"
