"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","2421"
"Christianity","2345"
"Hindu","152101"
"Islam","1321"
"Jainism","0"
"Kirat","1"
"Prakriti","267"
"Sikhism","0"
"Undefined","169"
"Total","158628"
