"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","5"
"Christianity","47"
"Hindu","7087"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","7140"
