"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","6565"
"Male","6565"
"Children (0-4)",""
"Female","2435"
"Male","2435"
"Elderely (60+)",""
"Female","1725"
"Male","1725"
"Working population (15-59)",""
"Female","15382"
"Male","15382"
"Youth (15-24)",""
"Female","5717"
"Male","5717"
