"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","15"
"Cow Dung","4"
"Electricity","0"
"Kerosene","8"
"LP Gas","179"
"Not stated","16"
"Others","1"
"Wood/Firewood","4000"
"Total","4223"
