"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","132"
"Christianity","13"
"Hindu","20572"
"Islam","1095"
"Jainism","1"
"Kirat","4"
"Prakriti","1"
"Sikhism","0"
"Undefined","24"
"Total","21842"
